Date,N,windows_1,scaled_windows_1,MSE_lstm_1,RMSE_lstm_1
78,-2.0667977,79,1.0,0,0
79,-3.0119402,80,1.0,0,0
80,-2.1441212,81,1.0,0,0
81,-2.3227844,82,1.0,0,0
82,-2.6195145,83,1.0,0,0
83,-3.0689068,84,1.0,0,0
84,-3.1928859,85,1.0,0,0
85,-1.972901,86,1.0,0,0
86,-2.4596193,87,1.0,0,0
87,-1.7895972,88,1.0,0,0
88,-1.9740899,89,1.0,0,0
89,-3.8288536,90,1.0,0,0
90,-2.909304,91,1.0,0,0
91,-1.9655399,92,1.0,0,0
92,-0.20634443,93,1.0,0,0
93,-0.46582586,94,1.0,0,0
94,0.5296944,95,1.0,0,0
95,-0.47486514,96,1.0,0,0
96,-0.29708338,97,1.0,0,0
97,-1.3846543,98,1.0,0,0
98,-1.7196349,99,1.0,0,0
99,-0.6548271,100,1.0,0,0
100,-0.6408721,101,1.0,0,0
101,-0.6219813,102,1.0,0,0
102,0.31963226,103,1.0,0,0
103,-0.19558084,104,1.0,0,0
104,-2.0033345,105,1.0,0,0
105,-2.9817157,100,0.9433962264150944,0,0
106,-3.8624978,107,1.0,0,0
107,-3.7652612,108,1.0,0,0
108,-2.2804613,109,1.0,0,0
109,-2.2017565,110,1.0,0,0
110,-2.4254563,111,1.0,0,0
111,-2.4877574,112,1.0,0,0
112,-3.3540726,100,0.8849557522123894,0,0
113,-2.9463308,100,0.8771929824561403,0,0
114,-2.4614694,100,0.8695652173913043,0,0
115,-2.8936923,116,1.0,0,0
116,-3.3570163,117,1.0,0,0
117,-3.4361532,118,1.0,0,0
118,-2.6748106,119,1.0,0,0
119,-2.7583375,120,1.0,0,0
120,-1.1012641,121,1.0,0,0
121,-2.5627105,122,1.0,0,0
122,-3.7961433,100,0.8130081300813008,0,0
123,-4.4608407,100,0.8064516129032258,0,0
124,-3.3432295,125,1.0,0,0
125,-4.798671,126,1.0,0,0
126,-4.771631,127,1.0,0,0
127,-5.2014284,128,1.0,0,0
128,-3.6070423,129,1.0,0,0
129,-4.80541,100,0.7692307692307693,0,0
130,-3.7112424,131,1.0,0,0
131,-2.5950751,132,1.0,0,0
132,-2.8106549,133,1.0,0,0
133,-5.118903,134,1.0,0,0
134,-5.8093805,135,1.0,0,0
135,-5.3396425,136,1.0,0,0
136,-4.4325914,137,1.0,0,0
137,-4.078327,138,1.0,0,0
138,-4.7562976,139,1.0,0,0
139,-6.6296043,140,1.0,0,0
140,-4.7104487,141,1.0,0,0
141,-3.412124,142,1.0,0,0
142,-3.2370799,143,1.0,0,0
143,-0.72111696,144,1.0,0,0
144,-0.098013975,145,1.0,0,0
145,0.51529264,146,1.0,0,0
146,1.0993085,147,1.0,0,0
147,0.3670672,148,1.0,0,0
148,1.067539,149,1.0,0,0
149,-0.12905903,150,1.0,0,0
150,-0.097753614,151,1.0,0,0
151,-0.667628,152,1.0,0,0
152,-0.26185134,153,1.0,0,0
153,-1.4266769,154,1.0,0,0
154,-0.78884494,155,1.0,0,0
155,-0.10585385,156,1.0,0,0
156,-1.4949824,157,1.0,0,0
157,-2.771259,158,1.0,0,0
158,-2.0214896,159,1.0,0,0
159,-1.5041485,160,1.0,0,0
160,-2.3336856,161,1.0,0,0
161,-1.473165,162,1.0,0,0
162,-0.67428416,163,1.0,0,0
163,-0.8515301,164,1.0,0,0
164,-1.9583824,165,1.0,0,0
165,-1.1315787,166,1.0,0,0
166,-0.7544211,167,1.0,0,0
167,0.9905082,168,1.0,0,0
168,1.7373213,169,1.0,0,0
169,3.332015,170,1.0,0,0
170,1.9502212,171,1.0,0,0
171,2.6061904,172,1.0,0,0
172,3.3160827,173,1.0,0,0
173,2.7465403,174,1.0,0,0
174,2.346912,175,1.0,0,0
175,4.1925206,150,0.8522727272727273,0,0
176,2.8364115,177,1.0,0,0
177,2.1068215,178,1.0,0,0
178,2.8574874,179,1.0,0,0
179,5.3297834,180,1.0,0,0
180,4.8285437,181,1.0,0,0
181,4.9240813,182,1.0,0,0
182,4.7364526,183,1.0,0,0
183,4.93795,184,1.0,0,0
184,3.6965017,150,0.8108108108108109,0,0
185,4.4316216,186,1.0,0,0
186,4.2232637,187,1.0,0,0
187,3.9194813,150,0.7978723404255319,0,0
188,1.6710774,189,1.0,0,0
189,0.25839308,190,1.0,0,0
190,-1.8153208,150,0.7853403141361257,0,0
191,-2.5853145,192,1.0,0,0
192,-2.402874,100,0.5181347150259067,0,0
193,-1.7023536,150,0.7731958762886598,0,0
194,-1.4197205,195,1.0,0,0
195,0.40226677,196,1.0,0,0
196,2.6232567,197,1.0,0,0
197,2.1792955,198,1.0,0,0
198,1.8104434,199,1.0,0,0
199,2.7025728,200,1.0,0,0
200,1.2716902,201,1.0,0,0
201,1.132553,202,1.0,0,0
202,1.2152909,203,1.0,0,0
203,-0.53530383,204,1.0,0,0
204,-1.381606,205,1.0,0,0
205,-1.3882121,206,1.0,0,0
206,1.2098706,207,1.0,0,0
207,-0.08470021,208,1.0,0,0
208,-1.0986701,209,1.0,0,0
209,-0.3414098,210,1.0,0,0
210,-1.2870423,211,1.0,0,0
211,-2.3955488,212,1.0,0,0
212,-1.9476357,213,1.0,0,0
213,-1.5225248,214,1.0,0,0
214,-1.1251389,215,1.0,0,0
215,-2.0464318,216,1.0,0,0
216,-2.7956038,217,1.0,0,0
217,-3.616671,218,1.0,0,0
218,-2.1729085,219,1.0,0,0
219,-1.3561705,220,1.0,0,0
220,-0.7724601,221,1.0,0,0
221,-0.87886167,222,1.0,0,0
222,0.5618926,223,1.0,0,0
223,1.3935368,224,1.0,0,0
224,0.95413923,225,1.0,0,0
225,1.4272044,226,1.0,0,0
226,1.2772955,227,1.0,0,0
227,1.3600402,228,1.0,0,0
228,1.9120325,229,1.0,0,0
229,2.8109245,230,1.0,0,0
230,2.5272372,231,1.0,0,0
231,4.6826696,232,1.0,0,0
232,4.338436,233,1.0,0,0
233,4.7415347,234,1.0,0,0
234,4.8529882,235,1.0,0,0
235,4.433926,236,1.0,0,0
236,5.0267496,237,1.0,0,0
237,5.7136383,238,1.0,0,0
238,6.4924397,239,1.0,0,0
239,5.5131984,240,1.0,0,0
240,3.3375783,241,1.0,0,0
241,4.0533776,242,1.0,0,0
242,4.007074,243,1.0,0,0
243,2.4304943,244,1.0,0,0
244,1.9966972,245,1.0,0,0
245,2.6157844,246,1.0,0,0
246,3.3360994,247,1.0,0,0
247,2.4897306,248,1.0,0,0
248,1.5664678,249,1.0,0,0
249,0.8151738,250,1.0,0,0
250,-0.9238793,251,1.0,0,0
251,0.8555553,252,1.0,0,0
252,-0.19147974,253,1.0,0,0
253,-0.45971325,254,1.0,0,0
254,-0.4753542,255,1.0,0,0
255,1.1991682,256,1.0,0,0
256,1.589997,257,1.0,0,0
257,1.4206685,258,1.0,0,0
258,-0.57889336,259,1.0,0,0
259,-2.2159853,250,0.9615384615384616,0,0
260,-3.5114236,261,1.0,0,0
261,-4.33125,262,1.0,0,0
262,-4.273593,263,1.0,0,0
263,-4.273162,264,1.0,0,0
264,-4.0140886,265,1.0,0,0
265,-3.010957,266,1.0,0,0
266,-2.30431,267,1.0,0,0
267,-1.350981,268,1.0,0,0
268,-2.6111355,269,1.0,0,0
269,-0.6465914,270,1.0,0,0
270,-0.4475197,271,1.0,0,0
271,-0.16639976,272,1.0,0,0
272,0.43229276,273,1.0,0,0
273,0.69404083,274,1.0,0,0
274,0.8476742,275,1.0,0,0
275,-0.30465043,276,1.0,0,0
276,-1.3619292,277,1.0,0,0
277,-1.4038411,278,1.0,0,0
278,-0.8426015,279,1.0,0,0
279,-1.2591194,280,1.0,0,0
280,-0.6338973,281,1.0,0,0
281,-0.31575352,282,1.0,0,0
282,-1.8170832,283,1.0,0,0
283,-1.5672485,284,1.0,0,0
284,-3.6464539,285,1.0,0,0
285,-2.8455477,286,1.0,0,0
286,-2.0606854,287,1.0,0,0
287,-2.3291092,288,1.0,0,0
288,-1.9129847,289,1.0,0,0
289,-1.8681777,290,1.0,0,0
290,-1.1067051,291,1.0,0,0
291,-0.9483804,292,1.0,0,0
292,-0.23277324,293,1.0,0,0
293,0.9059174,294,1.0,0,0
294,0.8510153,295,1.0,0,0
295,0.36962387,296,1.0,0,0
296,-1.4465951,297,1.0,0,0
297,-2.6743622,298,1.0,0,0
298,-2.8591652,299,1.0,0,0
299,-1.2192266,300,1.0,0,0
300,-1.6802452,301,1.0,0,0
301,-2.34889,302,1.0,0,0
302,-1.5017304,303,1.0,0,0
303,-0.25965545,304,1.0,0,0
304,-0.5208279,305,1.0,0,0
305,1.0733236,306,1.0,0,0
306,-0.008816699,307,1.0,0,0
307,0.4222609,308,1.0,0,0
308,0.046944637,309,1.0,0,0
309,-0.08116258,310,1.0,0,0
310,-0.6462055,311,1.0,0,0
311,0.2835435,312,1.0,0,0
312,1.6804732,313,1.0,0,0
313,1.3438104,314,1.0,0,0
314,3.6694062,315,1.0,0,0
315,2.0411701,316,1.0,0,0
316,2.2806153,317,1.0,0,0
317,2.2091403,318,1.0,0,0
318,1.5971162,319,1.0,0,0
319,0.8895721,320,1.0,0,0
320,2.7024045,321,1.0,0,0
321,-0.12820046,322,1.0,0,0
322,1.0127175,323,1.0,0,0
323,-0.5504439,300,0.9259259259259259,0,0
324,-0.27345565,325,1.0,0,0
325,-1.0042218,326,1.0,0,0
326,-1.2267184,300,0.9174311926605505,0,0
327,-1.2409761,328,1.0,0,0
328,-0.9244619,329,1.0,0,0
329,0.3332103,330,1.0,0,0
330,0.17241207,331,1.0,0,0
331,-0.25690436,332,1.0,0,0
332,-1.6866884,333,1.0,0,0
333,-0.978524,334,1.0,0,0
334,-1.6691487,335,1.0,0,0
335,-2.1687098,336,1.0,0,0
336,-1.431964,337,1.0,0,0
337,-2.1234648,338,1.0,0,0
338,-1.4902836,339,1.0,0,0
339,-0.6707172,340,1.0,0,0
340,-0.25994945,341,1.0,0,0
341,-0.27323776,342,1.0,0,0
342,0.32147303,343,1.0,0,0
343,-0.9377858,344,1.0,0,0
344,0.41766897,345,1.0,0,0
345,0.3421969,346,1.0,0,0
346,0.44282672,347,1.0,0,0
347,-0.33711517,348,1.0,0,0
348,-0.75249934,349,1.0,0,0
349,-2.4235601,350,1.0,0,0
350,-1.0450615,351,1.0,0,0
351,-2.7486305,352,1.0,0,0
352,-3.0320132,353,1.0,0,0
353,-2.4385903,354,1.0,0,0
354,-0.73490036,355,1.0,0,0
355,-0.47434428,356,1.0,0,0
356,-0.9132993,357,1.0,0,0
357,-0.031988055,358,1.0,0,0
358,1.3570561,359,1.0,0,0
359,0.4137309,360,1.0,0,0
360,-1.4632406,361,1.0,0,0
361,-0.707323,362,1.0,0,0
362,-1.6570996,363,1.0,0,0
363,-3.340962,364,1.0,0,0
364,-2.7815554,365,1.0,0,0
365,-3.0658777,366,1.0,0,0
366,-2.8471246,367,1.0,0,0
367,-2.9148126,368,1.0,0,0
368,-2.3544526,369,1.0,0,0
369,-2.297763,370,1.0,0,0
370,-2.1461048,371,1.0,0,0
371,-1.8343153,372,1.0,0,0
372,0.96351177,373,1.0,0,0
373,2.0470881,374,1.0,0,0
374,1.5508708,375,1.0,0,0
375,1.1852466,376,1.0,0,0
376,2.5710106,377,1.0,0,0
377,3.8761053,378,1.0,0,0
378,1.7849042,379,1.0,0,0
379,0.7212171,380,1.0,0,0
380,-0.01772928,381,1.0,0,0
381,-0.7372524,382,1.0,0,0
382,-0.9932149,383,1.0,0,0
383,-2.586495,384,1.0,0,0
384,-2.2554018,385,1.0,0,0
385,-3.8656318,386,1.0,0,0
386,-3.5491319,387,1.0,0,0
387,-3.4727378,388,1.0,0,0
388,-3.3898635,389,1.0,0,0
389,-1.5922681,390,1.0,0,0
390,-0.1503517,391,1.0,0,0
391,0.023030218,392,1.0,0,0
392,1.0456647,393,1.0,0,0
393,1.3161677,394,1.0,0,0
394,1.7065307,395,1.0,0,0
395,-0.074807614,396,1.0,0,0
396,1.9405767,397,1.0,0,0
397,2.1765244,398,1.0,0,0
398,1.8749194,399,1.0,0,0
399,2.1577437,400,1.0,0,0
400,0.99912137,401,1.0,0,0
401,2.3425994,402,1.0,0,0
402,2.3128498,403,1.0,0,0
403,-0.39924872,404,1.0,0,0
404,-0.7647101,405,1.0,0,0
405,-0.157572,406,1.0,0,0
406,-0.8579124,407,1.0,0,0
407,-0.98260427,408,1.0,0,0
408,-0.3278745,409,1.0,0,0
409,0.0743019,410,1.0,0,0
410,-0.347092,411,1.0,0,0
411,-0.15314968,412,1.0,0,0
412,0.45728654,413,1.0,0,0
413,0.80798113,414,1.0,0,0
414,1.4529473,415,1.0,0,0
415,1.5529858,416,1.0,0,0
416,2.7945127,417,1.0,0,0
417,2.9854388,418,1.0,0,0
418,3.3834043,419,1.0,0,0
419,4.918789,420,1.0,0,0
420,4.826256,421,1.0,0,0
421,2.140014,422,1.0,0,0
422,1.9777662,423,1.0,0,0
423,2.2633934,424,1.0,0,0
424,1.4186106,425,1.0,0,0
425,0.74023235,426,1.0,0,0
426,2.1984284,427,1.0,0,0
427,2.8760047,428,1.0,0,0
428,1.7780678,429,1.0,0,0
429,2.463031,430,1.0,0,0
430,2.0240805,431,1.0,0,0
431,1.6846939,432,1.0,0,0
432,1.7608063,433,1.0,0,0
433,0.9701118,434,1.0,0,0
434,1.4567745,435,1.0,0,0
435,0.44331148,436,1.0,0,0
436,1.4597286,437,1.0,0,0
437,0.6646595,438,1.0,0,0
438,2.1757126,439,1.0,0,0
439,0.73964655,440,1.0,0,0
440,1.3372192,441,1.0,0,0
441,2.150602,442,1.0,0,0
442,2.505389,443,1.0,0,0
443,1.1958625,444,1.0,0,0
444,1.3769526,445,1.0,0,0
445,0.8477638,446,1.0,0,0
446,1.0765669,447,1.0,0,0
447,2.575519,448,1.0,0,0
448,2.710516,449,1.0,0,0
449,2.7115374,450,1.0,0,0
450,1.7869335,451,1.0,0,0
451,0.108558916,452,1.0,0,0
452,-0.18544273,450,0.9933774834437086,0,0
453,0.23748136,450,0.9911894273127754,0,0
454,-0.104911804,455,1.0,0,0
455,0.12915199,456,1.0,0,0
456,2.4018238,457,1.0,0,0
457,2.5786612,458,1.0,0,0
458,1.6275319,459,1.0,0,0
459,0.5628956,460,1.0,0,0
460,1.9332621,461,1.0,0,0
461,2.3625221,462,1.0,0,0
462,1.4353461,463,1.0,0,0
463,1.741953,464,1.0,0,0
464,1.9412822,465,1.0,0,0
465,1.4447263,466,1.0,0,0
466,2.0602784,467,1.0,0,0
467,2.2888424,468,1.0,0,0
468,2.2621982,469,1.0,0,0
469,3.316481,470,1.0,0,0
470,2.1555543,100,0.21231422505307856,0,0
471,1.83293,472,1.0,0,0
472,3.0574183,473,1.0,0,0
473,1.8554996,474,1.0,0,0
474,1.1977882,475,1.0,0,0
475,0.83703464,476,1.0,0,0
476,1.48966,477,1.0,0,0
477,1.8067319,478,1.0,0,0
478,1.094187,479,1.0,0,0
479,1.8573062,480,1.0,0,0
480,1.0127769,481,1.0,0,0
481,1.7510704,482,1.0,0,0
482,1.1505413,483,1.0,0,0
483,0.8951572,484,1.0,0,0
484,1.0079261,485,1.0,0,0
485,0.44846103,486,1.0,0,0
486,1.142879,487,1.0,0,0
487,0.12037132,488,1.0,0,0
488,-0.5644281,489,1.0,0,0
489,1.0450263,490,1.0,0,0
490,2.209502,491,1.0,0,0
491,2.629373,492,1.0,0,0
492,3.3027058,493,1.0,0,0
493,2.7279525,494,1.0,0,0
494,1.9516397,495,1.0,0,0
495,0.024429718,496,1.0,0,0
496,-0.030065188,497,1.0,0,0
497,0.3607095,498,1.0,0,0
498,0.18100838,499,1.0,0,0
499,-0.38885826,500,1.0,0,0
500,-0.51080227,501,1.0,0,0
501,-0.35043165,502,1.0,0,0
502,-1.3653481,503,1.0,0,0
503,-0.36054936,504,1.0,0,0
504,-3.5317628,505,1.0,0,0
505,-1.5534658,506,1.0,0,0
506,-2.5209696,507,1.0,0,0
507,-2.7954628,508,1.0,0,0
508,-3.2850103,509,1.0,0,0
509,-3.8905752,510,1.0,0,0
510,-4.2177906,511,1.0,0,0
511,-3.6906748,150,0.29296875,0,0
512,-2.9604747,513,1.0,0,0
513,-4.3796725,514,1.0,0,0
514,-4.0248494,515,1.0,0,0
515,-4.513253,500,0.9689922480620154,0,0
516,-3.145432,517,1.0,0,0
517,-5.628201,518,1.0,0,0
518,-2.5512686,519,1.0,0,0
519,-5.4298143,520,1.0,0,0
520,-0.6873877,521,1.0,0,0
521,-5.294039,522,1.0,0,0
522,0.064541884,523,1.0,0,0
523,-4.3201857,524,1.0,0,0
524,1.0998663,525,1.0,0,0
525,-5.120681,526,1.0,0,0
526,1.1512918,527,1.0,0,0
527,-4.1920805,528,1.0,0,0
528,0.8593712,529,1.0,0,0
529,-2.533945,530,1.0,0,0
530,0.37516084,531,1.0,0,0
531,-0.97780865,532,1.0,0,0
532,-1.1642683,150,0.28142589118198874,0,0
533,0.6332739,534,1.0,0,0
534,-0.573183,100,0.18691588785046728,0,0
535,-1.3575253,536,1.0,0,0
536,-0.25757593,537,1.0,0,0
537,-0.71718395,100,0.18587360594795538,0,0
538,1.3645953,539,1.0,0,0
539,-0.94088495,540,1.0,0,0
540,0.19130263,541,1.0,0,0
541,-0.7256638,542,1.0,0,0
542,0.71447724,543,1.0,0,0
543,-0.25382727,544,1.0,0,0
544,0.6239992,545,1.0,0,0
545,0.7013555,546,1.0,0,0
546,0.94692034,200,0.3656307129798903,0,0
547,2.2464085,548,1.0,0,0
548,1.6927192,549,1.0,0,0
549,0.7770617,550,1.0,0,0
550,0.17494239,551,1.0,0,0
551,0.9449388,200,0.36231884057971014,0,0
552,2.0033941,553,1.0,0,0
553,2.4861038,554,1.0,0,0
554,1.8583485,555,1.0,0,0
555,2.8413436,556,1.0,0,0
556,2.0657597,150,0.26929982046678635,0,0
557,2.7221174,558,1.0,0,0
558,1.321697,559,1.0,0,0
559,2.515139,560,1.0,0,0
560,0.92600113,200,0.35650623885918004,0,0
561,1.1115096,562,1.0,0,0
562,-0.37136298,450,0.7992895204262878,0,0
563,1.6269912,564,1.0,0,0
564,-0.34147352,565,1.0,0,0
565,0.44767302,200,0.35335689045936397,0,0
566,-0.14213215,200,0.3527336860670194,0,0
567,1.6836962,200,0.352112676056338,0,0
568,-0.55781454,200,0.351493848857645,0,0
569,1.5223812,100,0.17543859649122806,0,0
570,-0.5028298,100,0.17513134851138354,0,0
571,2.305561,572,1.0,0,0
572,2.290272,573,1.0,0,0
573,3.9281876,574,1.0,0,0
574,3.3648708,575,1.0,0,0
575,3.3406768,576,1.0,0,0
576,2.9422624,450,0.779896013864818,0,0
577,4.0018106,578,1.0,0,0
578,3.2258878,579,1.0,0,0
579,2.6113825,550,0.9482758620689655,0,0
580,1.9949063,581,1.0,0,0
581,2.317593,582,1.0,0,0
582,2.3155901,250,0.4288164665523156,0,0
583,3.5363288,250,0.4280821917808219,0,0
584,3.2131052,550,0.9401709401709402,0,0
585,2.7411487,250,0.42662116040955633,0,0
586,2.3366213,450,0.7666098807495741,0,0
587,4.4061904,588,1.0,0,0
588,2.0234425,100,0.1697792869269949,0,0
589,6.4525156,250,0.423728813559322,0,0
590,1.7938193,100,0.1692047377326565,0,0
591,6.96807,250,0.4222972972972973,0,0
592,-0.12434017,100,0.16863406408094436,0,0
593,5.5856795,100,0.16835016835016836,0,0
594,1.5763136,100,0.16806722689075632,0,0
595,4.8552055,100,0.16778523489932887,0,0
596,1.6591588,597,1.0,0,0
597,3.200164,500,0.8361204013377926,0,0
598,-0.42008424,250,0.41736227045075125,0,0
599,3.6795473,100,0.16666666666666666,0,0
600,-1.7389095,100,0.16638935108153077,0,0
601,3.8586133,250,0.4152823920265781,0,0
602,-1.5138383,603,1.0,0,0
603,2.556598,500,0.8278145695364238,0,0
604,-1.5877898,100,0.1652892561983471,0,0
605,1.8938429,100,0.16501650165016502,0,0
606,1.0028461,250,0.41186161449752884,0,0
607,2.7263274,100,0.16447368421052633,0,0
608,1.4944656,150,0.24630541871921183,0,0
609,2.1327555,500,0.819672131147541,0,0
610,3.066349,611,1.0,0,0
611,1.096795,100,0.16339869281045752,0,0
612,2.0705628,613,1.0,0,0
613,-0.1272975,100,0.16286644951140064,0,0
614,2.8536248,615,1.0,0,0
615,-0.39939398,100,0.16233766233766234,0,0
616,4.8625746,150,0.24311183144246354,0,0
617,0.1267901,100,0.16181229773462782,0,0
618,3.3642414,150,0.24232633279483037,0,0
619,-1.6845802,150,0.24193548387096775,0,0
620,2.7837822,500,0.8051529790660226,0,0
621,-3.3820856,100,0.1607717041800643,0,0
622,3.0437338,150,0.24077046548956663,0,0
623,-0.1726703,150,0.2403846153846154,0,0
624,3.7842286,150,0.24,0,0
625,1.460826,100,0.1597444089456869,0,0
626,1.1544924,150,0.23923444976076555,0,0
627,3.120361,300,0.47770700636942676,0,0
628,0.7228857,100,0.1589825119236884,0,0
629,3.4012249,630,1.0,0,0
630,3.1116385,100,0.15847860538827258,0,0
631,4.5511417,300,0.47468354430379744,0,0
632,3.6599033,633,1.0,0,0
633,4.0884275,450,0.7097791798107256,0,0
634,4.939317,200,0.31496062992125984,0,0
635,4.73799,500,0.7861635220125787,0,0
636,5.8482556,200,0.3139717425431711,0,0
637,1.7226535,300,0.4702194357366771,0,0
638,4.3732696,100,0.1564945226917058,0,0
639,0.9249024,350,0.546875,0,0
640,4.0537963,100,0.15600624024961,0,0
641,-0.5559978,150,0.2336448598130841,0,0
642,3.412046,150,0.2332814930015552,0,0
643,0.759496,600,0.9316770186335404,0,0
644,4.234759,150,0.23255813953488372,0,0
645,-1.2443122,100,0.15479876160990713,0,0
646,3.8098938,647,1.0,0,0
647,-1.902111,648,1.0,0,0
648,4.7390766,150,0.23112480739599384,0,0
649,-0.94101405,450,0.6923076923076923,0,0
650,5.0356007,651,1.0,0,0
651,-1.2071781,200,0.3067484662576687,0,0
652,5.5120487,450,0.6891271056661562,0,0
653,-1.0635487,550,0.8409785932721713,0,0
654,5.382558,250,0.3816793893129771,0,0
655,0.8940673,200,0.3048780487804878,0,0
656,6.552927,450,0.684931506849315,0,0
657,1.3010277,250,0.3799392097264438,0,0
658,5.3780804,200,0.30349013657056145,0,0
659,0.99767387,250,0.3787878787878788,0,0
660,6.203265,550,0.8320726172465961,0,0
661,0.13943087,150,0.22658610271903323,0,0
662,4.5833488,100,0.15082956259426847,0,0
663,-0.19942696,150,0.22590361445783133,0,0
664,4.5134177,200,0.3007518796992481,0,0
665,1.0769761,300,0.45045045045045046,0,0
666,5.171788,200,0.29985007496251875,0,0
667,0.12913495,150,0.2245508982035928,0,0
668,4.850101,150,0.2242152466367713,0,0
669,1.551127,200,0.29850746268656714,0,0
670,2.8621528,200,0.29806259314456035,0,0
671,2.4968798,150,0.22321428571428573,0,0
672,1.4245394,250,0.37147102526002973,0,0
673,1.6791143,200,0.29673590504451036,0,0
674,-0.23464593,100,0.14814814814814814,0,0
675,0.7602313,300,0.4437869822485207,0,0
676,-0.97255015,250,0.36927621861152143,0,0
677,1.0918881,150,0.22123893805309736,0,0
678,-1.0262449,200,0.29455081001472755,0,0
679,1.9484878,200,0.29411764705882354,0,0
680,-1.6532398,200,0.2936857562408223,0,0
681,3.5005755,250,0.36656891495601174,0,0
682,-0.6957182,600,0.8784773060029283,0,0
683,1.8662627,250,0.3654970760233918,0,0
684,-2.7977586,300,0.43795620437956206,0,0
685,-0.33484948,250,0.36443148688046645,0,0
686,-3.4672832,150,0.2183406113537118,0,0
687,1.5313153,400,0.5813953488372093,0,0
688,-5.109714,100,0.14513788098693758,0,0
689,0.22134912,200,0.2898550724637681,0,0
690,-5.6874723,200,0.2894356005788712,0,0
691,-0.8405368,250,0.36127167630057805,0,0
692,-4.348241,550,0.7936507936507936,0,0
693,-1.8183298,250,0.36023054755043227,0,0
694,-5.848304,200,0.28776978417266186,0,0
695,-3.00404,200,0.28735632183908044,0,0
696,-7.288802,350,0.5021520803443329,0,0
697,-2.587564,200,0.28653295128939826,0,0
698,-7.155829,250,0.35765379113018597,0,0
699,-3.9511747,350,0.5,0,0
700,-6.8723016,400,0.5706134094151213,0,0
701,-3.5020711,100,0.14245014245014245,0,0
702,-5.650177,350,0.49786628733997157,0,0
703,-4.7220273,350,0.4971590909090909,0,0
704,-5.60622,350,0.49645390070921985,0,0
705,-4.808663,200,0.28328611898017,0,0
706,-4.8885837,500,0.7072135785007072,0,0
707,-5.534457,350,0.4943502824858757,0,0
708,-4.565884,100,0.14104372355430184,0,0
709,-5.153497,200,0.28169014084507044,0,0
710,-4.460422,150,0.2109704641350211,0,0
711,-4.0870223,500,0.702247191011236,0,0
712,-2.1702142,350,0.4908835904628331,0,0
713,-3.03507,300,0.42016806722689076,0,0
714,-0.7250546,250,0.34965034965034963,0,0
715,-2.6812277,150,0.20949720670391062,0,0
