Date,N,windows_1,scaled_windows_1,MSE_lstm_1,RMSE_lstm_1,bootstrap_strategy,num_bootstrap,alpha,n_0,jump
72,2.9700713,73,1.0,0,0,load_precomputed,200,0.95,75,1
73,3.1506608,74,1.0,0,0,load_precomputed,200,0.95,75,1
74,3.0319924,75,1.0,0,0,load_precomputed,200,0.95,75,1
75,1.5651944,76,1.0,0,0,load_precomputed,200,0.95,75,1
76,3.3446887,77,1.0,0,0,load_precomputed,200,0.95,75,1
77,2.7950215,78,1.0,0,0,load_precomputed,200,0.95,75,1
78,1.754956,79,1.0,0,0,load_precomputed,200,0.95,75,1
79,1.9923462,80,1.0,0,0,load_precomputed,200,0.95,75,1
80,1.8138301,81,1.0,0,0,load_precomputed,200,0.95,75,1
81,1.784903,82,1.0,0,0,load_precomputed,200,0.95,75,1
82,0.9040753,83,1.0,0,0,load_precomputed,200,0.95,75,1
83,0.04853787,84,1.0,0,0,load_precomputed,200,0.95,75,1
84,0.6699693,85,1.0,0,0,load_precomputed,200,0.95,75,1
85,-0.68597513,86,1.0,0,0,load_precomputed,200,0.95,75,1
86,-0.41297284,87,1.0,0,0,load_precomputed,200,0.95,75,1
87,-0.19361068,88,1.0,0,0,load_precomputed,200,0.95,75,1
88,-3.02947,89,1.0,0,0,load_precomputed,200,0.95,75,1
89,-2.3600433,90,1.0,0,0,load_precomputed,200,0.95,75,1
90,-3.4007132,91,1.0,0,0,load_precomputed,200,0.95,75,1
91,-3.7949333,92,1.0,0,0,load_precomputed,200,0.95,75,1
92,-2.9576232,93,1.0,0,0,load_precomputed,200,0.95,75,1
93,-3.473053,94,1.0,0,0,load_precomputed,200,0.95,75,1
94,-3.2312617,95,1.0,0,0,load_precomputed,200,0.95,75,1
95,-3.994057,96,1.0,0,0,load_precomputed,200,0.95,75,1
96,-4.096346,97,1.0,0,0,load_precomputed,200,0.95,75,1
97,-3.4802074,98,1.0,0,0,load_precomputed,200,0.95,75,1
98,-4.297447,99,1.0,0,0,load_precomputed,200,0.95,75,1
99,-4.014283,100,1.0,0,0,load_precomputed,200,0.95,75,1
100,-4.1873064,101,1.0,0,0,load_precomputed,200,0.95,75,1
101,-3.6901302,102,1.0,0,0,load_precomputed,200,0.95,75,1
102,-3.6693497,103,1.0,0,0,load_precomputed,200,0.95,75,1
103,-3.492621,104,1.0,0,0,load_precomputed,200,0.95,75,1
104,-4.076989,105,1.0,0,0,load_precomputed,200,0.95,75,1
105,-3.8784127,106,1.0,0,0,load_precomputed,200,0.95,75,1
106,-4.516839,107,1.0,0,0,load_precomputed,200,0.95,75,1
107,-3.4427872,108,1.0,0,0,load_precomputed,200,0.95,75,1
108,-5.775972,109,1.0,0,0,load_precomputed,200,0.95,75,1
109,-6.5545387,110,1.0,0,0,load_precomputed,200,0.95,75,1
110,-5.386258,111,1.0,0,0,load_precomputed,200,0.95,75,1
111,-4.687825,112,1.0,0,0,load_precomputed,200,0.95,75,1
112,-4.6321864,113,1.0,0,0,load_precomputed,200,0.95,75,1
113,-4.521388,114,1.0,0,0,load_precomputed,200,0.95,75,1
114,-4.968749,115,1.0,0,0,load_precomputed,200,0.95,75,1
115,-4.8048887,116,1.0,0,0,load_precomputed,200,0.95,75,1
116,-3.9685824,117,1.0,0,0,load_precomputed,200,0.95,75,1
117,-2.6779997,118,1.0,0,0,load_precomputed,200,0.95,75,1
118,-1.6649975,119,1.0,0,0,load_precomputed,200,0.95,75,1
119,-1.2771536,120,1.0,0,0,load_precomputed,200,0.95,75,1
120,-2.5233912,121,1.0,0,0,load_precomputed,200,0.95,75,1
121,-3.36651,122,1.0,0,0,load_precomputed,200,0.95,75,1
122,-3.9261754,123,1.0,0,0,load_precomputed,200,0.95,75,1
123,-4.5310497,124,1.0,0,0,load_precomputed,200,0.95,75,1
124,-4.3145537,125,1.0,0,0,load_precomputed,200,0.95,75,1
125,-5.3179116,106,0.8412698412698413,0,0,load_precomputed,200,0.95,75,1
126,-3.8150632,127,1.0,0,0,load_precomputed,200,0.95,75,1
127,-5.515747,106,0.828125,0,0,load_precomputed,200,0.95,75,1
128,-5.1417255,106,0.8217054263565892,0,0,load_precomputed,200,0.95,75,1
129,-3.513879,106,0.8153846153846154,0,0,load_precomputed,200,0.95,75,1
130,-2.9491713,131,1.0,0,0,load_precomputed,200,0.95,75,1
131,-0.32023284,132,1.0,0,0,load_precomputed,200,0.95,75,1
132,1.5865649,133,1.0,0,0,load_precomputed,200,0.95,75,1
133,2.9623897,134,1.0,0,0,load_precomputed,200,0.95,75,1
134,3.0473063,135,1.0,0,0,load_precomputed,200,0.95,75,1
135,2.2399175,136,1.0,0,0,load_precomputed,200,0.95,75,1
136,1.6976391,137,1.0,0,0,load_precomputed,200,0.95,75,1
137,2.1087172,138,1.0,0,0,load_precomputed,200,0.95,75,1
138,2.1964488,139,1.0,0,0,load_precomputed,200,0.95,75,1
139,3.4197736,140,1.0,0,0,load_precomputed,200,0.95,75,1
140,1.208653,141,1.0,0,0,load_precomputed,200,0.95,75,1
141,3.4394631,142,1.0,0,0,load_precomputed,200,0.95,75,1
142,2.919018,143,1.0,0,0,load_precomputed,200,0.95,75,1
143,3.436371,144,1.0,0,0,load_precomputed,200,0.95,75,1
144,1.9654346,145,1.0,0,0,load_precomputed,200,0.95,75,1
145,2.2743168,146,1.0,0,0,load_precomputed,200,0.95,75,1
146,2.9248936,147,1.0,0,0,load_precomputed,200,0.95,75,1
147,1.19972,148,1.0,0,0,load_precomputed,200,0.95,75,1
148,1.1330736,149,1.0,0,0,load_precomputed,200,0.95,75,1
149,0.89256185,150,1.0,0,0,load_precomputed,200,0.95,75,1
150,1.6589769,151,1.0,0,0,load_precomputed,200,0.95,75,1
151,3.523136,152,1.0,0,0,load_precomputed,200,0.95,75,1
152,3.3006234,153,1.0,0,0,load_precomputed,200,0.95,75,1
153,2.8641899,154,1.0,0,0,load_precomputed,200,0.95,75,1
154,2.257529,155,1.0,0,0,load_precomputed,200,0.95,75,1
155,2.5628853,156,1.0,0,0,load_precomputed,200,0.95,75,1
156,3.5127292,157,1.0,0,0,load_precomputed,200,0.95,75,1
157,3.9849017,158,1.0,0,0,load_precomputed,200,0.95,75,1
158,3.743808,159,1.0,0,0,load_precomputed,200,0.95,75,1
159,2.4804013,160,1.0,0,0,load_precomputed,200,0.95,75,1
160,1.461493,161,1.0,0,0,load_precomputed,200,0.95,75,1
161,1.1336982,162,1.0,0,0,load_precomputed,200,0.95,75,1
162,-0.28886905,163,1.0,0,0,load_precomputed,200,0.95,75,1
163,-1.2120106,164,1.0,0,0,load_precomputed,200,0.95,75,1
164,-2.3852842,165,1.0,0,0,load_precomputed,200,0.95,75,1
165,-1.951294,166,1.0,0,0,load_precomputed,200,0.95,75,1
166,-1.3913656,167,1.0,0,0,load_precomputed,200,0.95,75,1
167,-0.5866894,168,1.0,0,0,load_precomputed,200,0.95,75,1
168,0.23535763,169,1.0,0,0,load_precomputed,200,0.95,75,1
169,0.8778588,170,1.0,0,0,load_precomputed,200,0.95,75,1
170,-0.061971113,171,1.0,0,0,load_precomputed,200,0.95,75,1
171,-1.1557788,172,1.0,0,0,load_precomputed,200,0.95,75,1
172,-0.53160536,173,1.0,0,0,load_precomputed,200,0.95,75,1
173,-1.0192686,174,1.0,0,0,load_precomputed,200,0.95,75,1
174,1.1209533,175,1.0,0,0,load_precomputed,200,0.95,75,1
175,1.4048423,176,1.0,0,0,load_precomputed,200,0.95,75,1
176,-0.59815145,177,1.0,0,0,load_precomputed,200,0.95,75,1
177,1.0747696,178,1.0,0,0,load_precomputed,200,0.95,75,1
178,-0.0007393214,179,1.0,0,0,load_precomputed,200,0.95,75,1
179,0.96121615,180,1.0,0,0,load_precomputed,200,0.95,75,1
180,0.15024605,181,1.0,0,0,load_precomputed,200,0.95,75,1
181,0.2484932,182,1.0,0,0,load_precomputed,200,0.95,75,1
182,-1.5512348,183,1.0,0,0,load_precomputed,200,0.95,75,1
183,-1.2992615,184,1.0,0,0,load_precomputed,200,0.95,75,1
184,-1.9748409,185,1.0,0,0,load_precomputed,200,0.95,75,1
185,-1.3809893,186,1.0,0,0,load_precomputed,200,0.95,75,1
186,1.15435,187,1.0,0,0,load_precomputed,200,0.95,75,1
187,-0.187468,188,1.0,0,0,load_precomputed,200,0.95,75,1
188,-0.069652125,189,1.0,0,0,load_precomputed,200,0.95,75,1
189,-0.4511933,190,1.0,0,0,load_precomputed,200,0.95,75,1
190,-0.17732716,191,1.0,0,0,load_precomputed,200,0.95,75,1
191,-1.9449339,192,1.0,0,0,load_precomputed,200,0.95,75,1
192,-4.89247,193,1.0,0,0,load_precomputed,200,0.95,75,1
193,-5.4261236,194,1.0,0,0,load_precomputed,200,0.95,75,1
194,-4.372837,195,1.0,0,0,load_precomputed,200,0.95,75,1
195,-3.6900003,196,1.0,0,0,load_precomputed,200,0.95,75,1
196,-3.1157346,197,1.0,0,0,load_precomputed,200,0.95,75,1
197,-2.5216668,198,1.0,0,0,load_precomputed,200,0.95,75,1
198,-1.3435928,199,1.0,0,0,load_precomputed,200,0.95,75,1
199,-1.2963347,200,1.0,0,0,load_precomputed,200,0.95,75,1
200,-1.4775891,201,1.0,0,0,load_precomputed,200,0.95,75,1
201,-3.003431,202,1.0,0,0,load_precomputed,200,0.95,75,1
202,-3.4202993,203,1.0,0,0,load_precomputed,200,0.95,75,1
203,-3.9569225,204,1.0,0,0,load_precomputed,200,0.95,75,1
204,-2.3898091,205,1.0,0,0,load_precomputed,200,0.95,75,1
205,-1.4676968,206,1.0,0,0,load_precomputed,200,0.95,75,1
206,1.2517582,207,1.0,0,0,load_precomputed,200,0.95,75,1
207,0.6062184,208,1.0,0,0,load_precomputed,200,0.95,75,1
208,0.6373277,209,1.0,0,0,load_precomputed,200,0.95,75,1
209,0.9373379,210,1.0,0,0,load_precomputed,200,0.95,75,1
210,0.5144776,211,1.0,0,0,load_precomputed,200,0.95,75,1
211,-0.4981845,212,1.0,0,0,load_precomputed,200,0.95,75,1
212,-0.6046906,213,1.0,0,0,load_precomputed,200,0.95,75,1
213,-1.7803731,214,1.0,0,0,load_precomputed,200,0.95,75,1
214,-2.4417796,215,1.0,0,0,load_precomputed,200,0.95,75,1
215,-0.9896761,216,1.0,0,0,load_precomputed,200,0.95,75,1
216,-0.09311053,217,1.0,0,0,load_precomputed,200,0.95,75,1
217,-1.9188757,218,1.0,0,0,load_precomputed,200,0.95,75,1
218,-2.518055,219,1.0,0,0,load_precomputed,200,0.95,75,1
219,-2.153822,220,1.0,0,0,load_precomputed,200,0.95,75,1
220,-1.6544477,221,1.0,0,0,load_precomputed,200,0.95,75,1
221,-2.9868333,222,1.0,0,0,load_precomputed,200,0.95,75,1
222,-3.167328,223,1.0,0,0,load_precomputed,200,0.95,75,1
223,-1.0323551,224,1.0,0,0,load_precomputed,200,0.95,75,1
224,-1.8606164,225,1.0,0,0,load_precomputed,200,0.95,75,1
225,-2.6125154,226,1.0,0,0,load_precomputed,200,0.95,75,1
226,-2.252663,227,1.0,0,0,load_precomputed,200,0.95,75,1
227,-0.7852548,228,1.0,0,0,load_precomputed,200,0.95,75,1
228,0.13771477,229,1.0,0,0,load_precomputed,200,0.95,75,1
229,1.0627272,230,1.0,0,0,load_precomputed,200,0.95,75,1
230,-0.47563326,231,1.0,0,0,load_precomputed,200,0.95,75,1
231,-1.1635075,232,1.0,0,0,load_precomputed,200,0.95,75,1
232,-2.9063954,233,1.0,0,0,load_precomputed,200,0.95,75,1
233,-3.7607987,234,1.0,0,0,load_precomputed,200,0.95,75,1
234,-3.8245597,235,1.0,0,0,load_precomputed,200,0.95,75,1
235,-3.7664747,236,1.0,0,0,load_precomputed,200,0.95,75,1
236,-2.3030503,237,1.0,0,0,load_precomputed,200,0.95,75,1
237,-2.1963549,238,1.0,0,0,load_precomputed,200,0.95,75,1
238,-0.28131035,239,1.0,0,0,load_precomputed,200,0.95,75,1
239,1.2010278,240,1.0,0,0,load_precomputed,200,0.95,75,1
240,0.4674205,241,1.0,0,0,load_precomputed,200,0.95,75,1
241,0.81045645,242,1.0,0,0,load_precomputed,200,0.95,75,1
242,0.27585962,243,1.0,0,0,load_precomputed,200,0.95,75,1
243,0.89004487,244,1.0,0,0,load_precomputed,200,0.95,75,1
244,1.0736856,245,1.0,0,0,load_precomputed,200,0.95,75,1
245,0.016219148,246,1.0,0,0,load_precomputed,200,0.95,75,1
246,-2.9139178,247,1.0,0,0,load_precomputed,200,0.95,75,1
247,-3.740094,248,1.0,0,0,load_precomputed,200,0.95,75,1
248,-3.6782165,249,1.0,0,0,load_precomputed,200,0.95,75,1
249,-2.5239723,250,1.0,0,0,load_precomputed,200,0.95,75,1
250,-1.1921343,251,1.0,0,0,load_precomputed,200,0.95,75,1
251,0.40512574,252,1.0,0,0,load_precomputed,200,0.95,75,1
252,0.3377861,253,1.0,0,0,load_precomputed,200,0.95,75,1
253,-0.6418215,254,1.0,0,0,load_precomputed,200,0.95,75,1
254,-0.7458892,255,1.0,0,0,load_precomputed,200,0.95,75,1
255,-2.2150528,256,1.0,0,0,load_precomputed,200,0.95,75,1
256,-3.0122845,257,1.0,0,0,load_precomputed,200,0.95,75,1
257,-2.2317417,258,1.0,0,0,load_precomputed,200,0.95,75,1
258,-2.3613806,259,1.0,0,0,load_precomputed,200,0.95,75,1
259,-2.380193,260,1.0,0,0,load_precomputed,200,0.95,75,1
260,-0.40056127,261,1.0,0,0,load_precomputed,200,0.95,75,1
261,-1.9861597,262,1.0,0,0,load_precomputed,200,0.95,75,1
262,-2.0991764,263,1.0,0,0,load_precomputed,200,0.95,75,1
263,-2.983095,264,1.0,0,0,load_precomputed,200,0.95,75,1
264,-2.832339,265,1.0,0,0,load_precomputed,200,0.95,75,1
265,-1.6711878,266,1.0,0,0,load_precomputed,200,0.95,75,1
266,-0.40867886,267,1.0,0,0,load_precomputed,200,0.95,75,1
267,0.37849832,268,1.0,0,0,load_precomputed,200,0.95,75,1
268,1.0234907,269,1.0,0,0,load_precomputed,200,0.95,75,1
269,0.9721755,270,1.0,0,0,load_precomputed,200,0.95,75,1
270,1.4870064,271,1.0,0,0,load_precomputed,200,0.95,75,1
271,1.5201584,272,1.0,0,0,load_precomputed,200,0.95,75,1
272,1.144419,273,1.0,0,0,load_precomputed,200,0.95,75,1
273,1.4687345,274,1.0,0,0,load_precomputed,200,0.95,75,1
274,1.2189845,275,1.0,0,0,load_precomputed,200,0.95,75,1
275,-0.59419155,276,1.0,0,0,load_precomputed,200,0.95,75,1
276,-1.1285572,277,1.0,0,0,load_precomputed,200,0.95,75,1
277,-0.71782917,278,1.0,0,0,load_precomputed,200,0.95,75,1
278,-1.0562052,279,1.0,0,0,load_precomputed,200,0.95,75,1
279,-1.6974816,280,1.0,0,0,load_precomputed,200,0.95,75,1
280,-1.8370497,281,1.0,0,0,load_precomputed,200,0.95,75,1
281,-1.5985676,282,1.0,0,0,load_precomputed,200,0.95,75,1
282,-2.4543743,283,1.0,0,0,load_precomputed,200,0.95,75,1
283,-0.73937196,284,1.0,0,0,load_precomputed,200,0.95,75,1
284,0.68048126,285,1.0,0,0,load_precomputed,200,0.95,75,1
285,-0.71656233,286,1.0,0,0,load_precomputed,200,0.95,75,1
286,-2.6366005,287,1.0,0,0,load_precomputed,200,0.95,75,1
287,-2.4489934,288,1.0,0,0,load_precomputed,200,0.95,75,1
288,-1.7044246,289,1.0,0,0,load_precomputed,200,0.95,75,1
289,-2.0302737,290,1.0,0,0,load_precomputed,200,0.95,75,1
290,-1.9597229,291,1.0,0,0,load_precomputed,200,0.95,75,1
291,-2.1448698,292,1.0,0,0,load_precomputed,200,0.95,75,1
292,-2.4228935,293,1.0,0,0,load_precomputed,200,0.95,75,1
293,-2.6791966,294,1.0,0,0,load_precomputed,200,0.95,75,1
294,-1.7927495,295,1.0,0,0,load_precomputed,200,0.95,75,1
295,-3.2152894,296,1.0,0,0,load_precomputed,200,0.95,75,1
296,-2.5588856,297,1.0,0,0,load_precomputed,200,0.95,75,1
297,-4.081078,298,1.0,0,0,load_precomputed,200,0.95,75,1
298,-5.856849,299,1.0,0,0,load_precomputed,200,0.95,75,1
299,-5.430563,300,1.0,0,0,load_precomputed,200,0.95,75,1
300,-5.281136,301,1.0,0,0,load_precomputed,200,0.95,75,1
301,-3.6741643,302,1.0,0,0,load_precomputed,200,0.95,75,1
302,-2.479254,303,1.0,0,0,load_precomputed,200,0.95,75,1
303,-2.3755987,304,1.0,0,0,load_precomputed,200,0.95,75,1
304,-1.7784392,305,1.0,0,0,load_precomputed,200,0.95,75,1
305,-1.2120821,306,1.0,0,0,load_precomputed,200,0.95,75,1
306,-1.0117562,307,1.0,0,0,load_precomputed,200,0.95,75,1
307,1.154453,308,1.0,0,0,load_precomputed,200,0.95,75,1
308,2.2410803,309,1.0,0,0,load_precomputed,200,0.95,75,1
309,2.0707839,310,1.0,0,0,load_precomputed,200,0.95,75,1
310,2.7200005,311,1.0,0,0,load_precomputed,200,0.95,75,1
311,4.911088,312,1.0,0,0,load_precomputed,200,0.95,75,1
312,2.2841551,313,1.0,0,0,load_precomputed,200,0.95,75,1
313,1.8855839,314,1.0,0,0,load_precomputed,200,0.95,75,1
314,0.29788426,315,1.0,0,0,load_precomputed,200,0.95,75,1
315,-1.2293874,316,1.0,0,0,load_precomputed,200,0.95,75,1
316,-2.9088268,317,1.0,0,0,load_precomputed,200,0.95,75,1
317,-4.1334352,318,1.0,0,0,load_precomputed,200,0.95,75,1
318,-1.5765424,319,1.0,0,0,load_precomputed,200,0.95,75,1
319,-0.8843132,320,1.0,0,0,load_precomputed,200,0.95,75,1
320,-1.8004625,321,1.0,0,0,load_precomputed,200,0.95,75,1
321,-2.7345052,322,1.0,0,0,load_precomputed,200,0.95,75,1
322,-1.8511841,323,1.0,0,0,load_precomputed,200,0.95,75,1
323,-2.1754408,324,1.0,0,0,load_precomputed,200,0.95,75,1
324,-3.0311756,325,1.0,0,0,load_precomputed,200,0.95,75,1
325,-2.6164832,326,1.0,0,0,load_precomputed,200,0.95,75,1
326,-1.8865383,327,1.0,0,0,load_precomputed,200,0.95,75,1
327,-2.2992601,328,1.0,0,0,load_precomputed,200,0.95,75,1
328,-2.3730078,329,1.0,0,0,load_precomputed,200,0.95,75,1
329,-1.5125022,330,1.0,0,0,load_precomputed,200,0.95,75,1
330,-0.79142505,331,1.0,0,0,load_precomputed,200,0.95,75,1
331,-0.41449347,332,1.0,0,0,load_precomputed,200,0.95,75,1
332,-1.1608589,333,1.0,0,0,load_precomputed,200,0.95,75,1
333,-3.797932,334,1.0,0,0,load_precomputed,200,0.95,75,1
334,-1.8979852,335,1.0,0,0,load_precomputed,200,0.95,75,1
335,-0.2286846,336,1.0,0,0,load_precomputed,200,0.95,75,1
336,-1.859995,337,1.0,0,0,load_precomputed,200,0.95,75,1
337,-2.0741854,338,1.0,0,0,load_precomputed,200,0.95,75,1
338,-1.1894599,339,1.0,0,0,load_precomputed,200,0.95,75,1
339,-0.39732975,340,1.0,0,0,load_precomputed,200,0.95,75,1
340,-0.46972585,341,1.0,0,0,load_precomputed,200,0.95,75,1
341,0.63992304,342,1.0,0,0,load_precomputed,200,0.95,75,1
342,0.34409437,343,1.0,0,0,load_precomputed,200,0.95,75,1
343,0.0999099,344,1.0,0,0,load_precomputed,200,0.95,75,1
344,0.8305617,345,1.0,0,0,load_precomputed,200,0.95,75,1
345,0.7596956,346,1.0,0,0,load_precomputed,200,0.95,75,1
346,-0.82811445,347,1.0,0,0,load_precomputed,200,0.95,75,1
347,0.26443687,348,1.0,0,0,load_precomputed,200,0.95,75,1
348,-0.16398203,349,1.0,0,0,load_precomputed,200,0.95,75,1
349,-0.44503012,350,1.0,0,0,load_precomputed,200,0.95,75,1
350,0.045514494,351,1.0,0,0,load_precomputed,200,0.95,75,1
351,-1.5692021,352,1.0,0,0,load_precomputed,200,0.95,75,1
352,-1.0473346,353,1.0,0,0,load_precomputed,200,0.95,75,1
353,0.24436074,354,1.0,0,0,load_precomputed,200,0.95,75,1
354,1.9433244,355,1.0,0,0,load_precomputed,200,0.95,75,1
355,1.9720564,356,1.0,0,0,load_precomputed,200,0.95,75,1
356,0.80210954,357,1.0,0,0,load_precomputed,200,0.95,75,1
357,1.7508736,358,1.0,0,0,load_precomputed,200,0.95,75,1
358,2.381824,359,1.0,0,0,load_precomputed,200,0.95,75,1
359,0.9310508,360,1.0,0,0,load_precomputed,200,0.95,75,1
360,-1.0863084,361,1.0,0,0,load_precomputed,200,0.95,75,1
361,-1.552071,362,1.0,0,0,load_precomputed,200,0.95,75,1
362,-0.39831713,363,1.0,0,0,load_precomputed,200,0.95,75,1
363,-1.2837957,364,1.0,0,0,load_precomputed,200,0.95,75,1
364,-2.8577182,365,1.0,0,0,load_precomputed,200,0.95,75,1
365,-1.6920817,366,1.0,0,0,load_precomputed,200,0.95,75,1
366,-1.8871247,367,1.0,0,0,load_precomputed,200,0.95,75,1
367,-2.715853,368,1.0,0,0,load_precomputed,200,0.95,75,1
368,-2.6584215,369,1.0,0,0,load_precomputed,200,0.95,75,1
369,-2.4938014,370,1.0,0,0,load_precomputed,200,0.95,75,1
370,-1.8522325,371,1.0,0,0,load_precomputed,200,0.95,75,1
371,-0.99963915,372,1.0,0,0,load_precomputed,200,0.95,75,1
372,-0.12781689,373,1.0,0,0,load_precomputed,200,0.95,75,1
373,-0.40273616,374,1.0,0,0,load_precomputed,200,0.95,75,1
374,-1.0358297,375,1.0,0,0,load_precomputed,200,0.95,75,1
375,0.20331591,376,1.0,0,0,load_precomputed,200,0.95,75,1
376,1.1670811,377,1.0,0,0,load_precomputed,200,0.95,75,1
377,-0.20701787,378,1.0,0,0,load_precomputed,200,0.95,75,1
378,-0.30025163,379,1.0,0,0,load_precomputed,200,0.95,75,1
379,0.55745983,380,1.0,0,0,load_precomputed,200,0.95,75,1
380,-0.25938767,381,1.0,0,0,load_precomputed,200,0.95,75,1
381,-0.010680225,382,1.0,0,0,load_precomputed,200,0.95,75,1
382,1.2993993,383,1.0,0,0,load_precomputed,200,0.95,75,1
383,1.0113535,384,1.0,0,0,load_precomputed,200,0.95,75,1
384,1.8859051,385,1.0,0,0,load_precomputed,200,0.95,75,1
385,2.5469737,386,1.0,0,0,load_precomputed,200,0.95,75,1
386,2.467562,387,1.0,0,0,load_precomputed,200,0.95,75,1
387,2.6452289,388,1.0,0,0,load_precomputed,200,0.95,75,1
388,1.3791916,389,1.0,0,0,load_precomputed,200,0.95,75,1
389,0.26372236,390,1.0,0,0,load_precomputed,200,0.95,75,1
